Address,Name,Date,Transactions
0xe53e78006d2c3e905d73cbdb31b8e43ec06f27a9,Chronicle_SDAI_USD_2,24/10/2023,7
0x9af8fe1d0c9ed3f176dd3559b6f4b6fef3aab83b,Chronicle_BTC_USD_2,24/10/2023,202
0xc4962e0c282b52d00f995f5c70d4695e4ac14f57,Chronicle_MKR_USD_2,24/10/2023,342
0x12a8ad45db5085e17ababb3016bba67cc6bac5db,Chronicle_WSTETH_USD_2,25/10/2023,235
0x7c16774cc8989a2ac08345b233df1b76265a041c,Chronicle_STETH_BTC_1,09/07/2024,12
0xe55c2cdb2f15206423250c53191ff39779bd7961,BTC_Oracle_Aggregated_Chronicle_Chainlink_Redstone,22/01/2025,1
0x1bb272e03d27e855e9b4c5843b90d903d16fd613,ETH_Oracle_Aggregated_Chronicle_Chainlink_Redstone,22/01/2025,1
0x4219aa1a99f3fe90c2acb97fcbc1204f6485b537,Chronicle_Aggor_BTC_USD,25/01/2025,1
0x2750e4cb635af1fccfb10c0ea54b5b5bfc2759b6,Chronicle_Aggor_ETH_USD,25/01/2025,1
0xc2ffbbdccf1466eb8968a846179191cb881ecdff,Chronicle_SKY_USD_2,24/04/2025,546
0x9e34e639fd8659880ecbbb6873a665680a074c16,ChronicleAdapter,16/07/2024,1
0x24c392cdbf32cf911b258981a66d5541d85269ce,Chronicle_BTC_USD_3,15/12/2023,2242
0x46ef0071b1e2ff6b42d36e5a177ea43ae5917f4e,Chronicle_ETH_USD_3,15/12/2023,2724
0xa69e234a1f55072201127209a18230e89d9e71ac,Chronicle_MKR_USD_3,18/12/2023,4960
0xe7fb468e1514267b2c92074852fde750c6e97668,Fig,18/05/2023,3
0x4a7ad931cb40b564a1c453545059131b126bc828,Fig,22/05/2023,4
0xa6cbcb5536a4efc96087567b3aaceae73238653e,Aggor_ETH_USD_1,21/08/2024,1
0x69115a2826eb47fe9dfd1d5ca8d8642697c8b68a,Aggor_ETH_USD_3,24/08/2024,1
0xb20a1374efcafa32f701ab14316fa2e5b3400ed5,Aggor_ETH_USD_4,24/08/2024,1
0x00480cd3ed33de45555410ba71b2f932a14b1cf2,Aggor_ETH_USD_2,24/08/2024,1
0xd7825f22d61e09fffdf49213051044e57e1d0b8d,ValidatorRegistry_2,14/01/2025,10
0x965f7e50bffa4883e38ae4f227db0977d6737532,Rescuer,21/01/2025,5
0xb9ed698c9569c5abea716d1e64c089610a3768b6,ChronicleScribeAdapter_BTC_USD_1,16/09/2024,1
0xc58dc33564ddefe200570c06f1742de9fdfe1348,ScribeChainlinkLike_SUSDS_USD_1,21/10/2024,1
0x5033c28b249933d15bcb011d69ffa58d70eee56d,ScribeChainlinkLike_USDS_USD_1,21/10/2024,1
0xf7e75dc4fc0cdf31ae4107de5316edf030211845,ScribeChainlinkLike_SUSDS_USD_1,21/10/2024,1
0xbadb0a87b57d0113997a216ac2cf2bbb367f7d8c,ScribeChainlinkLike_SKY_USD_1,21/10/2024,1
0x7cbaefa03db00b4aa4d88f566d704c2cdf238d56,ChronicleOracle,18/04/2025,1
