Index,Address,Name,Date,Transactions
98,0xcfc1c64e721bc034ab894302b78149b3c7a1066d,AccessControlledOffchainAggregator,23/01/2021,41048
99,0x09d8a3d88f07e39a44c904c465b922dfd4b68929,AccessControlledOffchainAggregator,29/01/2021,6001
100,0x2935a4dc7643d6fbbcb70e33bf3f009614f076f9,AccessControlledOffchainAggregator,29/01/2021,5512
101,0x3ad2f955bb5dfbf3cd22e764cce8445f4243826a,AccessControlledOffchainAggregator,29/01/2021,18178
102,0x63c856b816dcfa22fa403d8f62e0517db6f3a891,AccessControlledOffchainAggregator,29/01/2021,5418
103,0x66d35ccd808317870198793a96b88ab69dcae53b,AccessControlledOffchainAggregator,29/01/2021,5603
104,0x782ee2b86316d04f226ba416d5df5358a2d6102f,AccessControlledOffchainAggregator,29/01/2021,7557
105,0x82263275fbf3fa92c6ee81632725b6bfbe4b02da,AccessControlledOffchainAggregator,29/01/2021,3582
106,0x861334dec28b3ba71dffb1abf4e57d4ad3964b5f,AccessControlledOffchainAggregator,29/01/2021,9987
107,0x910e014bba427e9fcb48b4d314dc81f840d7b6e3,AccessControlledOffchainAggregator,29/01/2021,11384
108,0x932354aea65a17b265bf22d29f7132ecfe86747d,AccessControlledOffchainAggregator,29/01/2021,4301
109,0x9405e02996aa6f2176e2748eefbcedd405870cee,AccessControlledOffchainAggregator,29/01/2021,22366
110,0x9d6acd34d481512586844fd65328bd358d306752,AccessControlledOffchainAggregator,29/01/2021,5226
111,0xb95188f011e49a60fc6c743b1bc93b38651a204e,AccessControlledOffchainAggregator,29/01/2021,12776
112,0xbafe3cb0e563e914806a99d547bdbf2cfcf5fdf6,AccessControlledOffchainAggregator,29/01/2021,6343
113,0xbdb80d19dea36eb7f63bdfd2bdd4033b2b7e8e4d,AccessControlledOffchainAggregator,29/01/2021,5113
114,0xd39a20810c2297bda9277aafa5d70a802703d3ea,AccessControlledOffchainAggregator,29/01/2021,17355
115,0xd5090674b4653240cd94ee886484ca808c6e6694,AccessControlledOffchainAggregator,29/01/2021,5386
116,0xf57fca8b932c43dfe560d3274262b2597bcd2e5a,AccessControlledOffchainAggregator,19/02/2021,3935
117,0x01a1f73b1f4726eb6eb189ffa5cbb91af8e14025,AccessControlledOffchainAggregator,25/02/2021,9794
118,0x02f878a94a1ae1b15705acd65b5519a46fe3517e,AccessControlledOffchainAggregator,25/02/2021,8574
119,0x568b8fd03992f56bf240958d22f5a6fcf7bd850b,AccessControlledOffchainAggregator,25/02/2021,9173
120,0xc45ebd0f901ba6b2b8c7e70b717778f055ef5e6d,AccessControlledOffchainAggregator,25/02/2021,16659
121,0xdeb43523e2857b7ec29d078c77b73709d958c62f,AccessControlledOffchainAggregator,25/02/2021,21551
122,0xe4b36bbc01ead5a378d4cb088604bfe5ab2cefe3,AccessControlledOffchainAggregator,25/02/2021,6112
123,0xea5f70faa03f5c30b96029635c8d431d1a3cd1b8,AccessControlledOffchainAggregator,25/02/2021,6804
124,0x05e0706523171942009295e4025bb538c1c8d68e,AccessControlledOffchainAggregator,25/02/2021,1880
125,0x04cde3a52a72c2d56923c94242bfc15a8d9d9e36,AccessControlledOffchainAggregator,25/02/2021,17085
126,0x40c0bc7bfb90a29426121ba133a9352b84c5f2cf,AccessControlledOffchainAggregator,01/03/2021,1914
127,0x5306b60fe2598d268732ffe1fa37065931de127c,AccessControlledOffchainAggregator,01/03/2021,2115
128,0x5fcada3cbd670aa5622afb38cebc9eba12adf866,AccessControlledOffchainAggregator,03/03/2021,181
129,0x20086d92838c475fc3ade8b745efb33213793080,AccessControlledOffchainAggregator,10/03/2021,9392
130,0x7104ac4abcecf1680f933b04c214b0c491d43ecc,AccessControlledOffchainAggregator,10/03/2021,10742
131,0xffc14a3b26708545bccf8e915e2e8348123f5460,AccessControlledOffchainAggregator,10/03/2021,13664
132,0xd3fcd40153e56110e6eeae13e12530e26c9cb4fd,AccessControlledOffchainAggregator,10/03/2021,10543
133,0xdb15a26827a6bab43aa6d99994f96c61138d68db,AccessControlledOffchainAggregator,10/03/2021,6941
134,0x14eaf768906587468f438755cffb91227c14b8e5,AccessControlledOffchainAggregator,18/03/2021,903
135,0x408dd3a94f965f1e8487ad25c8f887843f6601a3,AccessControlledOffchainAggregator,18/03/2021,5
136,0x46b77070f9256523c2f31c333b72c3e102f8a8a7,AccessControlledOffchainAggregator,18/03/2021,6509
137,0x51aa283a37771b33101e88658c440951ee0ae02d,AccessControlledOffchainAggregator,18/03/2021,7775
138,0x81076d6ff2620ea9dd7ba9c1015f0d09a3a732e6,AccessControlledOffchainAggregator,18/03/2021,2301
139,0xc84e8cf8c30775d4639364c759fd0abdb941db9c,AccessControlledOffchainAggregator,18/03/2021,1047
140,0xdf0da6b3d19e4427852f2112d0a963d8a158e9c7,AccessControlledOffchainAggregator,18/03/2021,4167
141,0x785433d8b06d77d68df6be63944742130a4530d1,AccessControlledOffchainAggregator,22/03/2021,57106
142,0x86e345d4113e1105053a81240c75b56b437da6ef,AccessControlledOffchainAggregator,22/03/2021,9557
143,0xef0a7481c30d056aef9c075f5d48ead31ac52336,AccessControlledOffchainAggregator,22/03/2021,19212
144,0xa33b7fc3ae1189e31cdeb888fd369cd8a7a9c141,AccessControlledOffchainAggregator,23/03/2021,7142
145,0x3a4bde777935689c32cbdd777ace9f8d4783207f,AccessControlledOffchainAggregator,30/03/2021,7
146,0x2659dbe2d2e6f88063027af4eec9d1d1b2fc9789,AccessControlledOffchainAggregator,31/03/2021,2221
147,0xc330d2437d40e3618864c52a540e21a09cfdcc73,AccessControlledOffchainAggregator,31/03/2021,1922
148,0xaa5aa80e416f9d32ffe6c390e24410d02d203f70,AccessControlledOffchainAggregator,31/03/2021,12246
149,0xee9e71ad4b6cb4d9d49a76f8a96b7bac69272c3c,UniswapAnchoredView,21/04/2021,1
150,0x52df1fa8c48efed68395602eefac213c20b02301,UniswapAnchoredView,28/04/2021,1
151,0x4f513605810bac21263b2f3b9dfd20621dd74013,UniswapAnchoredView,24/05/2021,1
152,0x34ab75d077c148f1ecaa435e7125c16842a0aea3,UniswapAnchoredView,25/05/2021,2
153,0x841616a5cba946cf415efe8a326a621a794d0f97,UniswapAnchoredView,01/06/2021,2
154,0xd7d011966d7cbb3b4a9aff38e33790a4cd35ba8c,UniswapAnchoredView,02/07/2021,1
155,0xe931ed260d2349611e937f39f245dd055e036166,UniswapAnchoredView,02/07/2021,2
156,0x4f9abeb3bb27cc906b2be1189a29f9c960c7d71c,UniswapAnchoredView,05/07/2021,2
157,0x6d2299c48a8dd07a872fdd0f8233924872ad1071,UniswapAnchoredView,21/07/2021,2
158,0x203061729eecbb2f793103136c26522847bb51da,UniswapAnchoredView,06/10/2021,3
159,0x2772de57e2afccd464798f4a086c7da007ca3111,UniswapAnchoredView,06/10/2021,4
160,0x046728da7cb8272284238bd3e47909823d63a58d,UniswapAnchoredView,03/11/2021,2
161,0x582c67b5ee5e5a3f1e32f82eda4ca50a867c3969,UniswapAnchoredView,19/01/2022,1
162,0x4a3bd526137c383f14086dcb0a938f5a04423792,UniswapAnchoredView,19/01/2022,1
163,0x15de940e76ad5771c49bb82d5083c9148af9fdd0,UniswapAnchoredView,19/01/2022,1
164,0xa469ddb19f903f4de66fdae32eb0d5a87c3826b3,UniswapAnchoredView,04/02/2022,1
165,0x65c816077c29b557bee980ae3cc2dce80204a0c5,UniswapAnchoredView,17/02/2022,2
166,0x4157b9e22d379a5bdd77590729a276d993d8284d,UniswapAnchoredView,05/05/2022,3
167,0xc2d41641fc02910203dc1edb1259a45486068e1d,UniswapAnchoredView,12/05/2022,1
168,0x87a6e2b6dbbf5901552633d890234d4b7a7bf775,UniswapAnchoredView,10/06/2022,1
169,0x332ec1e30d498bbb27a743b408efd3a7a33c7b9a,UniswapAnchoredView,10/06/2022,1
170,0xc3a001b56cbc912bc71883f00097cedad8ed3b90,UniswapAnchoredView,10/06/2022,1
171,0x6dd2c403782f4db9270b19ae2f8218fb7829192c,UniswapAnchoredView,28/06/2022,2
172,0xc90b6f0e87c55f87bcc6c01dc673abd854c9dba1,UniswapAnchoredView,26/07/2022,2
173,0xd446315c7e4fa5354d019970e1a4c6045bb133af,UniswapAnchoredView,28/07/2022,2
174,0xad47d5a59b6d1ca4dc3ebd53693fda7d7449f165,UniswapAnchoredView,28/07/2022,2
175,0x50ce56a3239671ab62f185704caedf626352741e,UniswapAnchoredView,29/09/2022,2
176,0xa01fbdc580d09ecc0d6aae2bc02fb666207cf93c,MockV3Aggregator,14/02/2024,69
